id,time,IaAB,IbAB,IcAB
7309,73090,8.270716e+01,8.270723e+01,8.270664e+01
7310,73100,8.270716e+01,8.270723e+01,8.270664e+01
7311,73110,8.270716e+01,8.270721e+01,8.270663e+01
7312,73120,8.270716e+01,8.270721e+01,8.270663e+01
7313,73130,8.270716e+01,8.270721e+01,8.270663e+01
7314,73140,8.270716e+01,8.270721e+01,8.270663e+01
7315,73150,8.270716e+01,8.270721e+01,8.270663e+01
7316,73160,8.270716e+01,8.270720e+01,8.270663e+01
7317,73170,8.270716e+01,8.270720e+01,8.270663e+01
7318,73180,8.270716e+01,8.270720e+01,8.270663e+01
7319,73190,8.270716e+01,8.270720e+01,8.270663e+01
7320,73200,8.270716e+01,8.270720e+01,8.270663e+01
7321,73210,8.270716e+01,8.270719e+01,8.270662e+01
7322,73220,8.270716e+01,8.270719e+01,8.270662e+01
7323,73230,8.270716e+01,8.270719e+01,8.270662e+01
7324,73240,8.270716e+01,8.270719e+01,8.270662e+01
7325,73250,8.270716e+01,8.270719e+01,8.270662e+01
7326,73260,8.270716e+01,8.270718e+01,8.270662e+01
7327,73270,8.270716e+01,8.270718e+01,8.270662e+01
7328,73280,8.270716e+01,8.270718e+01,8.270662e+01
7329,73290,8.270716e+01,8.270718e+01,8.270662e+01
7330,73300,8.270716e+01,8.270718e+01,8.270662e+01
7331,73310,8.270716e+01,8.270717e+01,8.270661e+01
7332,73320,8.270716e+01,8.270717e+01,8.270661e+01
7333,73330,8.270716e+01,8.270717e+01,8.270661e+01
7334,73340,8.270716e+01,8.270717e+01,8.270661e+01
7335,73350,8.270716e+01,8.270717e+01,8.270661e+01
7336,73360,8.270716e+01,8.270716e+01,8.270661e+01
7337,73370,8.270716e+01,8.270716e+01,8.270661e+01
7338,73380,8.270716e+01,8.270716e+01,8.270661e+01
7339,73390,8.270716e+01,8.270716e+01,8.270661e+01
7340,73400,8.270716e+01,8.270716e+01,8.270661e+01
7341,73410,8.270716e+01,8.270715e+01,8.270660e+01
7342,73420,8.270716e+01,8.270715e+01,8.270660e+01
7343,73430,8.270716e+01,8.270715e+01,8.270660e+01
7344,73440,8.270716e+01,8.270715e+01,8.270660e+01
7345,73450,8.270716e+01,8.270715e+01,8.270660e+01
7346,73460,8.270716e+01,8.270714e+01,8.270660e+01
7347,73470,8.270716e+01,8.270714e+01,8.270660e+01
7348,73480,8.270716e+01,8.270714e+01,8.270660e+01
7349,73490,8.270716e+01,8.270714e+01,8.270660e+01
7350,73500,8.270716e+01,8.270714e+01,8.270660e+01
7351,73510,8.270715e+01,8.270712e+01,8.270659e+01
7352,73520,8.270715e+01,8.270712e+01,8.270659e+01
7353,73530,8.270715e+01,8.270712e+01,8.270659e+01
7354,73540,8.270715e+01,8.270712e+01,8.270659e+01
7355,73550,8.270715e+01,8.270712e+01,8.270659e+01
7356,73560,8.270715e+01,8.270711e+01,8.270659e+01
7357,73570,8.270715e+01,8.270711e+01,8.270659e+01
7358,73580,8.270715e+01,8.270711e+01,8.270659e+01
7359,73590,8.270715e+01,8.270711e+01,8.270659e+01
7360,73600,8.270715e+01,8.270711e+01,8.270659e+01
7361,73610,8.270715e+01,8.270710e+01,8.270659e+01
7362,73620,8.270715e+01,8.270710e+01,8.270659e+01
7363,73630,8.270715e+01,8.270710e+01,8.270659e+01
7364,73640,8.270715e+01,8.270710e+01,8.270659e+01
7365,73650,8.270715e+01,8.270710e+01,8.270659e+01
7366,73660,8.270715e+01,8.270709e+01,8.270658e+01
7367,73670,8.270715e+01,8.270709e+01,8.270658e+01
7368,73680,8.270715e+01,8.270709e+01,8.270658e+01
7369,73690,8.270715e+01,8.270709e+01,8.270658e+01
7370,73700,8.270715e+01,8.270709e+01,8.270658e+01
7371,73710,8.270715e+01,8.270708e+01,8.270658e+01
7372,73720,8.270715e+01,8.270708e+01,8.270658e+01
7373,73730,8.270715e+01,8.270708e+01,8.270658e+01
7374,73740,8.270715e+01,8.270708e+01,8.270658e+01
7375,73750,8.270715e+01,8.270708e+01,8.270658e+01
7376,73760,8.270715e+01,8.270707e+01,8.270657e+01
7377,73770,8.270715e+01,8.270707e+01,8.270657e+01
7378,73780,8.270715e+01,8.270707e+01,8.270657e+01
7379,73790,8.270715e+01,8.270707e+01,8.270657e+01
7380,73800,8.270715e+01,8.270707e+01,8.270657e+01
7381,73810,8.270715e+01,8.270706e+01,8.270657e+01
7382,73820,8.270715e+01,8.270706e+01,8.270657e+01
7383,73830,8.270715e+01,8.270706e+01,8.270657e+01
7384,73840,8.270715e+01,8.270706e+01,8.270657e+01
7385,73850,8.270715e+01,8.270706e+01,8.270657e+01
7386,73860,8.270714e+01,8.270705e+01,8.270657e+01
7387,73870,8.270714e+01,8.270705e+01,8.270657e+01
7388,73880,8.270714e+01,8.270705e+01,8.270657e+01
7389,73890,8.270714e+01,8.270705e+01,8.270657e+01
7390,73900,8.270714e+01,8.270705e+01,8.270657e+01
7391,73910,8.270714e+01,8.270704e+01,8.270656e+01
7392,73920,8.270714e+01,8.270704e+01,8.270656e+01
7393,73930,8.270714e+01,8.270704e+01,8.270656e+01
7394,73940,8.270714e+01,8.270704e+01,8.270656e+01
7395,73950,8.270714e+01,8.270704e+01,8.270656e+01
7396,73960,8.270714e+01,8.270703e+01,8.270656e+01
7397,73970,8.270714e+01,8.270703e+01,8.270656e+01
7398,73980,8.270714e+01,8.270703e+01,8.270656e+01
7399,73990,8.270714e+01,8.270703e+01,8.270656e+01
7400,74000,8.270714e+01,8.270703e+01,8.270656e+01
7401,74010,8.270714e+01,8.270702e+01,8.270656e+01
7402,74020,8.270714e+01,8.270702e+01,8.270656e+01
7403,74030,8.270714e+01,8.270702e+01,8.270656e+01
7404,74040,8.270714e+01,8.270702e+01,8.270656e+01
7405,74050,8.270714e+01,8.270702e+01,8.270656e+01
7406,74060,8.270714e+01,8.270700e+01,8.270655e+01
7407,74070,8.270714e+01,8.270700e+01,8.270655e+01
7408,74080,8.270714e+01,8.270700e+01,8.270655e+01
7409,74090,8.270714e+01,8.270700e+01,8.270655e+01
7410,74100,8.270714e+01,8.270700e+01,8.270655e+01
7411,74110,8.270714e+01,8.270699e+01,8.270655e+01
7412,74120,8.270714e+01,8.270699e+01,8.270655e+01
7413,74130,8.270714e+01,8.270699e+01,8.270655e+01
7414,74140,8.270714e+01,8.270699e+01,8.270655e+01
7415,74150,8.270714e+01,8.270699e+01,8.270655e+01
7416,74160,8.270714e+01,8.270698e+01,8.270655e+01
7417,74170,8.270714e+01,8.270698e+01,8.270655e+01
7418,74180,8.270714e+01,8.270698e+01,8.270655e+01
7419,74190,8.270714e+01,8.270698e+01,8.270655e+01
7420,74200,8.270714e+01,8.270698e+01,8.270655e+01
7421,74210,8.270713e+01,8.270697e+01,8.270655e+01
7422,74220,8.270713e+01,8.270697e+01,8.270655e+01
7423,74230,8.270713e+01,8.270697e+01,8.270655e+01
7424,74240,8.270713e+01,8.270697e+01,8.270655e+01
7425,74250,8.270713e+01,8.270697e+01,8.270655e+01
7426,74260,8.270713e+01,8.270696e+01,8.270654e+01
7427,74270,8.270713e+01,8.270696e+01,8.270654e+01
7428,74280,8.270713e+01,8.270696e+01,8.270654e+01
7429,74290,8.270713e+01,8.270696e+01,8.270654e+01
7430,74300,8.270713e+01,8.270696e+01,8.270654e+01
7431,74310,8.270713e+01,8.270695e+01,8.270654e+01
7432,74320,8.270713e+01,8.270695e+01,8.270654e+01
7433,74330,8.270713e+01,8.270695e+01,8.270654e+01
7434,74340,8.270713e+01,8.270695e+01,8.270654e+01
7435,74350,8.270713e+01,8.270695e+01,8.270654e+01
7436,74360,8.270713e+01,8.270694e+01,8.270654e+01
7437,74370,8.270713e+01,8.270694e+01,8.270654e+01
7438,74380,8.270713e+01,8.270694e+01,8.270654e+01
7439,74390,8.270713e+01,8.270694e+01,8.270654e+01
7440,74400,8.270713e+01,8.270694e+01,8.270654e+01
7441,74410,8.270713e+01,8.270693e+01,8.270654e+01
7442,74420,8.270713e+01,8.270693e+01,8.270654e+01
7443,74430,8.270713e+01,8.270693e+01,8.270654e+01
7444,74440,8.270713e+01,8.270693e+01,8.270654e+01
7445,74450,8.270713e+01,8.270693e+01,8.270654e+01
7446,74460,8.270713e+01,8.270692e+01,8.270654e+01
7447,74470,8.270713e+01,8.270692e+01,8.270654e+01
7448,74480,8.270713e+01,8.270692e+01,8.270654e+01
7449,74490,8.270713e+01,8.270692e+01,8.270654e+01
7450,74500,8.270713e+01,8.270692e+01,8.270654e+01
7451,74510,8.270712e+01,8.270691e+01,8.270653e+01
7452,74520,8.270712e+01,8.270691e+01,8.270653e+01
7453,74530,8.270712e+01,8.270691e+01,8.270653e+01
7454,74540,8.270712e+01,8.270691e+01,8.270653e+01
7455,74550,8.270712e+01,8.270691e+01,8.270653e+01
7456,74560,8.270712e+01,8.270690e+01,8.270653e+01
7457,74570,8.270712e+01,8.270690e+01,8.270653e+01
7458,74580,8.270712e+01,8.270690e+01,8.270653e+01
7459,74590,8.270712e+01,8.270690e+01,8.270653e+01
7460,74600,8.270712e+01,8.270690e+01,8.270653e+01
7461,74610,8.270712e+01,8.270689e+01,8.270653e+01
7462,74620,8.270712e+01,8.270689e+01,8.270653e+01
7463,74630,8.270712e+01,8.270689e+01,8.270653e+01
7464,74640,8.270712e+01,8.270689e+01,8.270653e+01
7465,74650,8.270712e+01,8.270689e+01,8.270653e+01
7466,74660,8.270712e+01,8.270688e+01,8.270653e+01
7467,74670,8.270712e+01,8.270688e+01,8.270653e+01
7468,74680,8.270712e+01,8.270688e+01,8.270653e+01
7469,74690,8.270712e+01,8.270688e+01,8.270653e+01
7470,74700,8.270712e+01,8.270688e+01,8.270653e+01
7471,74710,8.270712e+01,8.270687e+01,8.270653e+01
7472,74720,8.270712e+01,8.270687e+01,8.270653e+01
7473,74730,8.270712e+01,8.270687e+01,8.270653e+01
7474,74740,8.270712e+01,8.270687e+01,8.270653e+01
7475,74750,8.270712e+01,8.270687e+01,8.270653e+01
7476,74760,8.270711e+01,8.270686e+01,8.270653e+01
7477,74770,8.270711e+01,8.270686e+01,8.270653e+01
7478,74780,8.270711e+01,8.270686e+01,8.270653e+01
7479,74790,8.270711e+01,8.270686e+01,8.270653e+01
7480,74800,8.270711e+01,8.270686e+01,8.270653e+01
7481,74810,8.270711e+01,8.270685e+01,8.270653e+01
7482,74820,8.270711e+01,8.270685e+01,8.270653e+01
7483,74830,8.270711e+01,8.270685e+01,8.270653e+01
7484,74840,8.270711e+01,8.270685e+01,8.270653e+01
7485,74850,8.270711e+01,8.270685e+01,8.270653e+01
7486,74860,8.270711e+01,8.270684e+01,8.270652e+01
7487,74870,8.270711e+01,8.270684e+01,8.270652e+01
7488,74880,8.270711e+01,8.270684e+01,8.270652e+01
7489,74890,8.270711e+01,8.270684e+01,8.270652e+01
7490,74900,8.270711e+01,8.270684e+01,8.270652e+01
7491,74910,8.270711e+01,8.270683e+01,8.270652e+01
7492,74920,8.270711e+01,8.270683e+01,8.270652e+01
7493,74930,8.270711e+01,8.270683e+01,8.270652e+01
7494,74940,8.270711e+01,8.270683e+01,8.270652e+01
7495,74950,8.270711e+01,8.270683e+01,8.270652e+01
7496,74960,8.270711e+01,8.270682e+01,8.270652e+01
7497,74970,8.270711e+01,8.270682e+01,8.270652e+01
7498,74980,8.270711e+01,8.270682e+01,8.270652e+01
7499,74990,8.270711e+01,8.270682e+01,8.270652e+01
7500,75000,8.270711e+01,8.270682e+01,8.270652e+01
7501,75010,8.270711e+01,8.270682e+01,8.270652e+01
7502,75020,8.270711e+01,8.270682e+01,8.270652e+01
7503,75030,8.270711e+01,8.270682e+01,8.270652e+01
7504,75040,8.270711e+01,8.270682e+01,8.270652e+01
7505,75050,8.270711e+01,8.270682e+01,8.270652e+01
7506,75060,8.270710e+01,8.270681e+01,8.270652e+01
7507,75070,8.270710e+01,8.270681e+01,8.270652e+01
7508,75080,8.270710e+01,8.270681e+01,8.270652e+01
7509,75090,8.270710e+01,8.270681e+01,8.270652e+01
7510,75100,8.270710e+01,8.270681e+01,8.270652e+01
7511,75110,8.270710e+01,8.270680e+01,8.270652e+01
7512,75120,8.270710e+01,8.270680e+01,8.270652e+01
7513,75130,8.270710e+01,8.270680e+01,8.270652e+01
7514,75140,8.270710e+01,8.270680e+01,8.270652e+01
7515,75150,8.270710e+01,8.270680e+01,8.270652e+01
7516,75160,8.270710e+01,8.270679e+01,8.270652e+01
7517,75170,8.270710e+01,8.270679e+01,8.270652e+01
7518,75180,8.270710e+01,8.270679e+01,8.270652e+01
7519,75190,8.270710e+01,8.270679e+01,8.270652e+01
7520,75200,8.270710e+01,8.270679e+01,8.270652e+01
7521,75210,8.270710e+01,8.270678e+01,8.270652e+01
7522,75220,8.270710e+01,8.270678e+01,8.270652e+01
7523,75230,8.270710e+01,8.270678e+01,8.270652e+01
7524,75240,8.270710e+01,8.270678e+01,8.270652e+01
7525,75250,8.270710e+01,8.270678e+01,8.270652e+01
7526,75260,8.270710e+01,8.270677e+01,8.270652e+01
7527,75270,8.270710e+01,8.270677e+01,8.270652e+01
7528,75280,8.270710e+01,8.270677e+01,8.270652e+01
7529,75290,8.270710e+01,8.270677e+01,8.270652e+01
7530,75300,8.270710e+01,8.270677e+01,8.270652e+01
7531,75310,8.270709e+01,8.270676e+01,8.270652e+01
7532,75320,8.270709e+01,8.270676e+01,8.270652e+01
7533,75330,8.270709e+01,8.270676e+01,8.270652e+01
7534,75340,8.270709e+01,8.270676e+01,8.270652e+01
7535,75350,8.270709e+01,8.270676e+01,8.270652e+01
7536,75360,8.270709e+01,8.270675e+01,8.270652e+01
7537,75370,8.270709e+01,8.270675e+01,8.270652e+01
7538,75380,8.270709e+01,8.270675e+01,8.270652e+01
7539,75390,8.270709e+01,8.270675e+01,8.270652e+01
7540,75400,8.270709e+01,8.270675e+01,8.270652e+01
7541,75410,8.270709e+01,8.270675e+01,8.270652e+01
7542,75420,8.270709e+01,8.270675e+01,8.270652e+01
7543,75430,8.270709e+01,8.270675e+01,8.270652e+01
7544,75440,8.270709e+01,8.270675e+01,8.270652e+01
7545,75450,8.270709e+01,8.270675e+01,8.270652e+01
7546,75460,8.270709e+01,8.270674e+01,8.270652e+01
7547,75470,8.270709e+01,8.270674e+01,8.270652e+01
7548,75480,8.270709e+01,8.270674e+01,8.270652e+01
7549,75490,8.270709e+01,8.270674e+01,8.270652e+01
7550,75500,8.270709e+01,8.270674e+01,8.270652e+01
7551,75510,8.270709e+01,8.270673e+01,8.270652e+01
7552,75520,8.270709e+01,8.270673e+01,8.270652e+01
7553,75530,8.270709e+01,8.270673e+01,8.270652e+01
7554,75540,8.270709e+01,8.270673e+01,8.270652e+01
7555,75550,8.270709e+01,8.270673e+01,8.270652e+01
7556,75560,8.270708e+01,8.270672e+01,8.270653e+01
7557,75570,8.270708e+01,8.270672e+01,8.270653e+01
7558,75580,8.270708e+01,8.270672e+01,8.270653e+01
7559,75590,8.270708e+01,8.270672e+01,8.270653e+01
7560,75600,8.270708e+01,8.270672e+01,8.270653e+01
7561,75610,8.270708e+01,8.270671e+01,8.270653e+01
7562,75620,8.270708e+01,8.270671e+01,8.270653e+01
7563,75630,8.270708e+01,8.270671e+01,8.270653e+01
7564,75640,8.270708e+01,8.270671e+01,8.270653e+01
7565,75650,8.270708e+01,8.270671e+01,8.270653e+01
7566,75660,8.270708e+01,8.270671e+01,8.270653e+01
7567,75670,8.270708e+01,8.270671e+01,8.270653e+01
7568,75680,8.270708e+01,8.270671e+01,8.270653e+01
7569,75690,8.270708e+01,8.270671e+01,8.270653e+01
7570,75700,8.270708e+01,8.270671e+01,8.270653e+01
7571,75710,8.270708e+01,8.270670e+01,8.270653e+01
7572,75720,8.270708e+01,8.270670e+01,8.270653e+01
7573,75730,8.270708e+01,8.270670e+01,8.270653e+01
7574,75740,8.270708e+01,8.270670e+01,8.270653e+01
7575,75750,8.270708e+01,8.270670e+01,8.270653e+01
7576,75760,8.270707e+01,8.270669e+01,8.270653e+01
7577,75770,8.270707e+01,8.270669e+01,8.270653e+01
7578,75780,8.270707e+01,8.270669e+01,8.270653e+01
7579,75790,8.270707e+01,8.270669e+01,8.270653e+01
7580,75800,8.270707e+01,8.270669e+01,8.270653e+01
7581,75810,8.270707e+01,8.270668e+01,8.270653e+01
7582,75820,8.270707e+01,8.270668e+01,8.270653e+01
7583,75830,8.270707e+01,8.270668e+01,8.270653e+01
7584,75840,8.270707e+01,8.270668e+01,8.270653e+01
7585,75850,8.270707e+01,8.270668e+01,8.270653e+01
7586,75860,8.270707e+01,8.270668e+01,8.270653e+01
7587,75870,8.270707e+01,8.270668e+01,8.270653e+01
7588,75880,8.270707e+01,8.270668e+01,8.270653e+01
7589,75890,8.270707e+01,8.270668e+01,8.270653e+01
7590,75900,8.270707e+01,8.270668e+01,8.270653e+01
7591,75910,8.270707e+01,8.270667e+01,8.270654e+01
7592,75920,8.270707e+01,8.270667e+01,8.270654e+01
7593,75930,8.270707e+01,8.270667e+01,8.270654e+01
7594,75940,8.270707e+01,8.270667e+01,8.270654e+01
7595,75950,8.270707e+01,8.270667e+01,8.270654e+01
7596,75960,8.270707e+01,8.270666e+01,8.270654e+01
7597,75970,8.270707e+01,8.270666e+01,8.270654e+01
7598,75980,8.270707e+01,8.270666e+01,8.270654e+01
7599,75990,8.270707e+01,8.270666e+01,8.270654e+01
7600,76000,8.270707e+01,8.270666e+01,8.270654e+01
7601,76010,8.270706e+01,8.270665e+01,8.270654e+01
7602,76020,8.270706e+01,8.270665e+01,8.270654e+01
7603,76030,8.270706e+01,8.270665e+01,8.270654e+01
7604,76040,8.270706e+01,8.270665e+01,8.270654e+01
7605,76050,8.270706e+01,8.270665e+01,8.270654e+01
7606,76060,8.270706e+01,8.270665e+01,8.270654e+01
7607,76070,8.270706e+01,8.270665e+01,8.270654e+01
7608,76080,8.270706e+01,8.270665e+01,8.270654e+01
7609,76090,8.270706e+01,8.270665e+01,8.270654e+01
7610,76100,8.270706e+01,8.270665e+01,8.270654e+01
7611,76110,8.270706e+01,8.270664e+01,8.270654e+01
7612,76120,8.270706e+01,8.270664e+01,8.270654e+01
7613,76130,8.270706e+01,8.270664e+01,8.270654e+01
7614,76140,8.270706e+01,8.270664e+01,8.270654e+01
7615,76150,8.270706e+01,8.270664e+01,8.270654e+01
7616,76160,8.270706e+01,8.270663e+01,8.270655e+01
7617,76170,8.270706e+01,8.270663e+01,8.270655e+01
7618,76180,8.270706e+01,8.270663e+01,8.270655e+01
7619,76190,8.270706e+01,8.270663e+01,8.270655e+01
7620,76200,8.270706e+01,8.270663e+01,8.270655e+01
7621,76210,8.270706e+01,8.270663e+01,8.270655e+01
7622,76220,8.270706e+01,8.270663e+01,8.270655e+01
7623,76230,8.270706e+01,8.270663e+01,8.270655e+01
7624,76240,8.270706e+01,8.270663e+01,8.270655e+01
7625,76250,8.270706e+01,8.270663e+01,8.270655e+01
7626,76260,8.270705e+01,8.270662e+01,8.270655e+01
7627,76270,8.270705e+01,8.270662e+01,8.270655e+01
7628,76280,8.270705e+01,8.270662e+01,8.270655e+01
7629,76290,8.270705e+01,8.270662e+01,8.270655e+01
7630,76300,8.270705e+01,8.270662e+01,8.270655e+01
7631,76310,8.270705e+01,8.270661e+01,8.270655e+01
7632,76320,8.270705e+01,8.270661e+01,8.270655e+01
7633,76330,8.270705e+01,8.270661e+01,8.270655e+01
7634,76340,8.270705e+01,8.270661e+01,8.270655e+01
7635,76350,8.270705e+01,8.270661e+01,8.270655e+01
7636,76360,8.270705e+01,8.270661e+01,8.270655e+01
7637,76370,8.270705e+01,8.270661e+01,8.270655e+01
7638,76380,8.270705e+01,8.270661e+01,8.270655e+01
7639,76390,8.270705e+01,8.270661e+01,8.270655e+01
7640,76400,8.270705e+01,8.270661e+01,8.270655e+01
7641,76410,8.270705e+01,8.270660e+01,8.270656e+01
7642,76420,8.270705e+01,8.270660e+01,8.270656e+01
7643,76430,8.270705e+01,8.270660e+01,8.270656e+01
7644,76440,8.270705e+01,8.270660e+01,8.270656e+01
7645,76450,8.270705e+01,8.270660e+01,8.270656e+01
7646,76460,8.270704e+01,8.270660e+01,8.270656e+01
7647,76470,8.270704e+01,8.270660e+01,8.270656e+01
7648,76480,8.270704e+01,8.270660e+01,8.270656e+01
7649,76490,8.270704e+01,8.270660e+01,8.270656e+01
7650,76500,8.270704e+01,8.270660e+01,8.270656e+01
7651,76510,8.270704e+01,8.270659e+01,8.270656e+01
7652,76520,8.270704e+01,8.270659e+01,8.270656e+01
7653,76530,8.270704e+01,8.270659e+01,8.270656e+01
7654,76540,8.270704e+01,8.270659e+01,8.270656e+01
7655,76550,8.270704e+01,8.270659e+01,8.270656e+01
7656,76560,8.270704e+01,8.270659e+01,8.270657e+01
7657,76570,8.270704e+01,8.270659e+01,8.270657e+01
7658,76580,8.270704e+01,8.270659e+01,8.270657e+01
7659,76590,8.270704e+01,8.270659e+01,8.270657e+01
7660,76600,8.270704e+01,8.270659e+01,8.270657e+01
7661,76610,8.270704e+01,8.270658e+01,8.270657e+01
7662,76620,8.270704e+01,8.270658e+01,8.270657e+01
7663,76630,8.270704e+01,8.270658e+01,8.270657e+01
7664,76640,8.270704e+01,8.270658e+01,8.270657e+01
7665,76650,8.270704e+01,8.270658e+01,8.270657e+01
7666,76660,8.270704e+01,8.270658e+01,8.270657e+01
7667,76670,8.270704e+01,8.270658e+01,8.270657e+01
7668,76680,8.270704e+01,8.270658e+01,8.270657e+01
7669,76690,8.270704e+01,8.270658e+01,8.270657e+01
7670,76700,8.270704e+01,8.270658e+01,8.270657e+01
7671,76710,8.270703e+01,8.270657e+01,8.270658e+01
7672,76720,8.270703e+01,8.270657e+01,8.270658e+01
7673,76730,8.270703e+01,8.270657e+01,8.270658e+01
7674,76740,8.270703e+01,8.270657e+01,8.270658e+01
7675,76750,8.270703e+01,8.270657e+01,8.270658e+01
7676,76760,8.270703e+01,8.270657e+01,8.270658e+01
7677,76770,8.270703e+01,8.270657e+01,8.270658e+01
7678,76780,8.270703e+01,8.270657e+01,8.270658e+01
7679,76790,8.270703e+01,8.270657e+01,8.270658e+01
7680,76800,8.270703e+01,8.270657e+01,8.270658e+01
7681,76810,8.270703e+01,8.270656e+01,8.270658e+01
7682,76820,8.270703e+01,8.270656e+01,8.270658e+01
7683,76830,8.270703e+01,8.270656e+01,8.270658e+01
7684,76840,8.270703e+01,8.270656e+01,8.270658e+01
7685,76850,8.270703e+01,8.270656e+01,8.270658e+01
7686,76860,8.270703e+01,8.270656e+01,8.270659e+01
7687,76870,8.270703e+01,8.270656e+01,8.270659e+01
7688,76880,8.270703e+01,8.270656e+01,8.270659e+01
7689,76890,8.270703e+01,8.270656e+01,8.270659e+01
7690,76900,8.270703e+01,8.270656e+01,8.270659e+01
7691,76910,8.270703e+01,8.270655e+01,8.270659e+01
7692,76920,8.270703e+01,8.270655e+01,8.270659e+01
7693,76930,8.270703e+01,8.270655e+01,8.270659e+01
7694,76940,8.270703e+01,8.270655e+01,8.270659e+01
7695,76950,8.270703e+01,8.270655e+01,8.270659e+01
7696,76960,8.270702e+01,8.270655e+01,8.270659e+01
7697,76970,8.270702e+01,8.270655e+01,8.270659e+01
7698,76980,8.270702e+01,8.270655e+01,8.270659e+01
7699,76990,8.270702e+01,8.270655e+01,8.270659e+01
7700,77000,8.270702e+01,8.270655e+01,8.270659e+01
7701,77010,8.270702e+01,8.270654e+01,8.270660e+01
7702,77020,8.270702e+01,8.270654e+01,8.270660e+01
7703,77030,8.270702e+01,8.270654e+01,8.270660e+01
7704,77040,8.270702e+01,8.270654e+01,8.270660e+01
7705,77050,8.270702e+01,8.270654e+01,8.270660e+01
7706,77060,8.270702e+01,8.270654e+01,8.270660e+01
7707,77070,8.270702e+01,8.270654e+01,8.270660e+01
7708,77080,8.270702e+01,8.270654e+01,8.270660e+01
7709,77090,8.270702e+01,8.270654e+01,8.270660e+01
7710,77100,8.270702e+01,8.270654e+01,8.270660e+01
7711,77110,8.270702e+01,8.270653e+01,8.270661e+01
7712,77120,8.270702e+01,8.270653e+01,8.270661e+01
7713,77130,8.270702e+01,8.270653e+01,8.270661e+01
7714,77140,8.270702e+01,8.270653e+01,8.270661e+01
7715,77150,8.270702e+01,8.270653e+01,8.270661e+01
7716,77160,8.270701e+01,8.270653e+01,8.270661e+01
7717,77170,8.270701e+01,8.270653e+01,8.270661e+01
7718,77180,8.270701e+01,8.270653e+01,8.270661e+01
7719,77190,8.270701e+01,8.270653e+01,8.270661e+01
7720,77200,8.270701e+01,8.270653e+01,8.270661e+01
7721,77210,8.270701e+01,8.270653e+01,8.270661e+01
7722,77220,8.270701e+01,8.270653e+01,8.270661e+01
7723,77230,8.270701e+01,8.270653e+01,8.270661e+01
7724,77240,8.270701e+01,8.270653e+01,8.270661e+01
7725,77250,8.270701e+01,8.270653e+01,8.270661e+01
