id,time,IaCgr,IbCgr,IcCgr
12305,123050,2.652486e+02,1.723800e+02,7.601920e+03
12306,123060,2.658233e+02,1.728910e+02,7.609615e+03
12307,123070,2.658233e+02,1.728910e+02,7.609615e+03
12308,123080,2.658233e+02,1.728910e+02,7.609615e+03
12309,123090,2.658233e+02,1.728910e+02,7.609615e+03
12310,123100,2.658233e+02,1.728910e+02,7.609615e+03
12311,123110,2.663943e+02,1.733947e+02,7.617291e+03
12312,123120,2.663943e+02,1.733947e+02,7.617291e+03
12313,123130,2.663943e+02,1.733947e+02,7.617291e+03
12314,123140,2.663943e+02,1.733947e+02,7.617291e+03
12315,123150,2.663943e+02,1.733947e+02,7.617291e+03
12316,123160,2.669608e+02,1.738906e+02,7.624943e+03
12317,123170,2.669608e+02,1.738906e+02,7.624943e+03
12318,123180,2.669608e+02,1.738906e+02,7.624943e+03
12319,123190,2.669608e+02,1.738906e+02,7.624943e+03
12320,123200,2.669608e+02,1.738906e+02,7.624943e+03
12321,123210,2.675240e+02,1.743796e+02,7.632564e+03
12322,123220,2.675240e+02,1.743796e+02,7.632564e+03
12323,123230,2.675240e+02,1.743796e+02,7.632564e+03
12324,123240,2.675240e+02,1.743796e+02,7.632564e+03
12325,123250,2.675240e+02,1.743796e+02,7.632564e+03
12326,123260,2.680845e+02,1.748625e+02,7.640159e+03
12327,123270,2.680845e+02,1.748625e+02,7.640159e+03
12328,123280,2.680845e+02,1.748625e+02,7.640159e+03
12329,123290,2.680845e+02,1.748625e+02,7.640159e+03
12330,123300,2.680845e+02,1.748625e+02,7.640159e+03
12331,123310,2.686442e+02,1.753409e+02,7.647725e+03
12332,123320,2.686442e+02,1.753409e+02,7.647725e+03
12333,123330,2.686442e+02,1.753409e+02,7.647725e+03
12334,123340,2.686442e+02,1.753409e+02,7.647725e+03
12335,123350,2.686442e+02,1.753409e+02,7.647725e+03
12336,123360,2.692027e+02,1.758145e+02,7.655268e+03
12337,123370,2.692027e+02,1.758145e+02,7.655268e+03
12338,123380,2.692027e+02,1.758145e+02,7.655268e+03
12339,123390,2.692027e+02,1.758145e+02,7.655268e+03
12340,123400,2.692027e+02,1.758145e+02,7.655268e+03
12341,123410,2.697619e+02,1.762849e+02,7.662789e+03
12342,123420,2.697619e+02,1.762849e+02,7.662789e+03
12343,123430,2.697619e+02,1.762849e+02,7.662789e+03
12344,123440,2.697619e+02,1.762849e+02,7.662789e+03
12345,123450,2.697619e+02,1.762849e+02,7.662789e+03
12346,123460,2.703221e+02,1.767524e+02,7.670283e+03
12347,123470,2.703221e+02,1.767524e+02,7.670283e+03
12348,123480,2.703221e+02,1.767524e+02,7.670283e+03
12349,123490,2.703221e+02,1.767524e+02,7.670283e+03
12350,123500,2.703221e+02,1.767524e+02,7.670283e+03
12351,123510,2.708800e+02,1.772143e+02,7.677748e+03
12352,123520,2.708800e+02,1.772143e+02,7.677748e+03
12353,123530,2.708800e+02,1.772143e+02,7.677748e+03
12354,123540,2.708800e+02,1.772143e+02,7.677748e+03
12355,123550,2.708800e+02,1.772143e+02,7.677748e+03
12356,123560,2.714353e+02,1.776704e+02,7.685181e+03
12357,123570,2.714353e+02,1.776704e+02,7.685181e+03
12358,123580,2.714353e+02,1.776704e+02,7.685181e+03
12359,123590,2.714353e+02,1.776704e+02,7.685181e+03
12360,123600,2.714353e+02,1.776704e+02,7.685181e+03
12361,123610,2.719867e+02,1.781197e+02,7.692578e+03
12362,123620,2.719867e+02,1.781197e+02,7.692578e+03
12363,123630,2.719867e+02,1.781197e+02,7.692578e+03
12364,123640,2.719867e+02,1.781197e+02,7.692578e+03
12365,123650,2.719867e+02,1.781197e+02,7.692578e+03
12366,123660,2.725329e+02,1.785612e+02,7.699935e+03
12367,123670,2.725329e+02,1.785612e+02,7.699935e+03
12368,123680,2.725329e+02,1.785612e+02,7.699935e+03
12369,123690,2.725329e+02,1.785612e+02,7.699935e+03
12370,123700,2.725329e+02,1.785612e+02,7.699935e+03
12371,123710,2.730738e+02,1.789948e+02,7.707247e+03
12372,123720,2.730738e+02,1.789948e+02,7.707247e+03
12373,123730,2.730738e+02,1.789948e+02,7.707247e+03
12374,123740,2.730738e+02,1.789948e+02,7.707247e+03
12375,123750,2.730738e+02,1.789948e+02,7.707247e+03
12376,123760,2.736103e+02,1.794214e+02,7.714514e+03
12377,123770,2.736103e+02,1.794214e+02,7.714514e+03
12378,123780,2.736103e+02,1.794214e+02,7.714514e+03
12379,123790,2.736103e+02,1.794214e+02,7.714514e+03
12380,123800,2.736103e+02,1.794214e+02,7.714514e+03
12381,123810,2.741432e+02,1.798417e+02,7.721738e+03
12382,123820,2.741432e+02,1.798417e+02,7.721738e+03
12383,123830,2.741432e+02,1.798417e+02,7.721738e+03
12384,123840,2.741432e+02,1.798417e+02,7.721738e+03
12385,123850,2.741432e+02,1.798417e+02,7.721738e+03
12386,123860,2.746724e+02,1.802555e+02,7.728920e+03
12387,123870,2.746724e+02,1.802555e+02,7.728920e+03
12388,123880,2.746724e+02,1.802555e+02,7.728920e+03
12389,123890,2.746724e+02,1.802555e+02,7.728920e+03
12390,123900,2.746724e+02,1.802555e+02,7.728920e+03
12391,123910,2.751991e+02,1.806640e+02,7.736060e+03
12392,123920,2.751991e+02,1.806640e+02,7.736060e+03
12393,123930,2.751991e+02,1.806640e+02,7.736060e+03
12394,123940,2.751991e+02,1.806640e+02,7.736060e+03
12395,123950,2.751991e+02,1.806640e+02,7.736060e+03
12396,123960,2.757246e+02,1.810682e+02,7.743156e+03
12397,123970,2.757246e+02,1.810682e+02,7.743156e+03
12398,123980,2.757246e+02,1.810682e+02,7.743156e+03
12399,123990,2.757246e+02,1.810682e+02,7.743156e+03
12400,124000,2.757246e+02,1.810682e+02,7.743156e+03
12401,124010,2.762477e+02,1.814671e+02,7.750207e+03
12402,124020,2.762477e+02,1.814671e+02,7.750207e+03
12403,124030,2.762477e+02,1.814671e+02,7.750207e+03
12404,124040,2.762477e+02,1.814671e+02,7.750207e+03
12405,124050,2.762477e+02,1.814671e+02,7.750207e+03
12406,124060,2.767673e+02,1.818599e+02,7.757211e+03
12407,124070,2.767673e+02,1.818599e+02,7.757211e+03
12408,124080,2.767673e+02,1.818599e+02,7.757211e+03
12409,124090,2.767673e+02,1.818599e+02,7.757211e+03
12410,124100,2.767673e+02,1.818599e+02,7.757211e+03
12411,124110,2.772832e+02,1.822465e+02,7.764165e+03
12412,124120,2.772832e+02,1.822465e+02,7.764165e+03
12413,124130,2.772832e+02,1.822465e+02,7.764165e+03
12414,124140,2.772832e+02,1.822465e+02,7.764165e+03
12415,124150,2.772832e+02,1.822465e+02,7.764165e+03
12416,124160,2.777937e+02,1.826258e+02,7.771063e+03
12417,124170,2.777937e+02,1.826258e+02,7.771063e+03
12418,124180,2.777937e+02,1.826258e+02,7.771063e+03
12419,124190,2.777937e+02,1.826258e+02,7.771063e+03
12420,124200,2.777937e+02,1.826258e+02,7.771063e+03
12421,124210,2.782981e+02,1.829972e+02,7.777902e+03
12422,124220,2.782981e+02,1.829972e+02,7.777902e+03
12423,124230,2.782981e+02,1.829972e+02,7.777902e+03
12424,124240,2.782981e+02,1.829972e+02,7.777902e+03
12425,124250,2.782981e+02,1.829972e+02,7.777902e+03
12426,124260,2.787987e+02,1.833625e+02,7.784683e+03
12427,124270,2.787987e+02,1.833625e+02,7.784683e+03
12428,124280,2.787987e+02,1.833625e+02,7.784683e+03
12429,124290,2.787987e+02,1.833625e+02,7.784683e+03
12430,124300,2.787987e+02,1.833625e+02,7.784683e+03
12431,124310,2.792940e+02,1.837207e+02,7.791407e+03
12432,124320,2.792940e+02,1.837207e+02,7.791407e+03
12433,124330,2.792940e+02,1.837207e+02,7.791407e+03
12434,124340,2.792940e+02,1.837207e+02,7.791407e+03
12435,124350,2.792940e+02,1.837207e+02,7.791407e+03
12436,124360,2.797842e+02,1.840718e+02,7.798075e+03
12437,124370,2.797842e+02,1.840718e+02,7.798075e+03
12438,124380,2.797842e+02,1.840718e+02,7.798075e+03
12439,124390,2.797842e+02,1.840718e+02,7.798075e+03
12440,124400,2.797842e+02,1.840718e+02,7.798075e+03
12441,124410,2.802712e+02,1.844174e+02,7.804683e+03
12442,124420,2.802712e+02,1.844174e+02,7.804683e+03
12443,124430,2.802712e+02,1.844174e+02,7.804683e+03
12444,124440,2.802712e+02,1.844174e+02,7.804683e+03
12445,124450,2.802712e+02,1.844174e+02,7.804683e+03
12446,124460,2.807552e+02,1.847576e+02,7.811233e+03
12447,124470,2.807552e+02,1.847576e+02,7.811233e+03
12448,124480,2.807552e+02,1.847576e+02,7.811233e+03
12449,124490,2.807552e+02,1.847576e+02,7.811233e+03
12450,124500,2.807552e+02,1.847576e+02,7.811233e+03
12451,124510,2.812356e+02,1.850919e+02,7.817723e+03
12452,124520,2.812356e+02,1.850919e+02,7.817723e+03
12453,124530,2.812356e+02,1.850919e+02,7.817723e+03
12454,124540,2.812356e+02,1.850919e+02,7.817723e+03
12455,124550,2.812356e+02,1.850919e+02,7.817723e+03
12456,124560,2.817115e+02,1.854200e+02,7.824153e+03
12457,124570,2.817115e+02,1.854200e+02,7.824153e+03
12458,124580,2.817115e+02,1.854200e+02,7.824153e+03
12459,124590,2.817115e+02,1.854200e+02,7.824153e+03
12460,124600,2.817115e+02,1.854200e+02,7.824153e+03
12461,124610,2.821827e+02,1.857414e+02,7.830517e+03
12462,124620,2.821827e+02,1.857414e+02,7.830517e+03
12463,124630,2.821827e+02,1.857414e+02,7.830517e+03
12464,124640,2.821827e+02,1.857414e+02,7.830517e+03
12465,124650,2.821827e+02,1.857414e+02,7.830517e+03
12466,124660,2.826489e+02,1.860563e+02,7.836814e+03
12467,124670,2.826489e+02,1.860563e+02,7.836814e+03
12468,124680,2.826489e+02,1.860563e+02,7.836814e+03
12469,124690,2.826489e+02,1.860563e+02,7.836814e+03
12470,124700,2.826489e+02,1.860563e+02,7.836814e+03
12471,124710,2.831098e+02,1.863642e+02,7.843041e+03
12472,124720,2.831098e+02,1.863642e+02,7.843041e+03
12473,124730,2.831098e+02,1.863642e+02,7.843041e+03
12474,124740,2.831098e+02,1.863642e+02,7.843041e+03
12475,124750,2.831098e+02,1.863642e+02,7.843041e+03
12476,124760,2.835653e+02,1.866653e+02,7.849196e+03
12477,124770,2.835653e+02,1.866653e+02,7.849196e+03
12478,124780,2.835653e+02,1.866653e+02,7.849196e+03
12479,124790,2.835653e+02,1.866653e+02,7.849196e+03
12480,124800,2.835653e+02,1.866653e+02,7.849196e+03
12481,124810,2.840151e+02,1.869594e+02,7.855283e+03
12482,124820,2.840151e+02,1.869594e+02,7.855283e+03
12483,124830,2.840151e+02,1.869594e+02,7.855283e+03
12484,124840,2.840151e+02,1.869594e+02,7.855283e+03
12485,124850,2.840151e+02,1.869594e+02,7.855283e+03
12486,124860,2.844588e+02,1.872463e+02,7.861298e+03
12487,124870,2.844588e+02,1.872463e+02,7.861298e+03
12488,124880,2.844588e+02,1.872463e+02,7.861298e+03
12489,124890,2.844588e+02,1.872463e+02,7.861298e+03
12490,124900,2.844588e+02,1.872463e+02,7.861298e+03
12491,124910,2.848976e+02,1.875267e+02,7.867240e+03
12492,124920,2.848976e+02,1.875267e+02,7.867240e+03
12493,124930,2.848976e+02,1.875267e+02,7.867240e+03
12494,124940,2.848976e+02,1.875267e+02,7.867240e+03
12495,124950,2.848976e+02,1.875267e+02,7.867240e+03
12496,124960,2.853325e+02,1.878013e+02,7.873111e+03
12497,124970,2.853325e+02,1.878013e+02,7.873111e+03
12498,124980,2.853325e+02,1.878013e+02,7.873111e+03
12499,124990,2.853325e+02,1.878013e+02,7.873111e+03
12500,125000,2.853325e+02,1.878013e+02,7.873111e+03
12501,125010,2.857627e+02,1.880698e+02,7.878911e+03
12502,125020,2.857627e+02,1.880698e+02,7.878911e+03
12503,125030,2.857627e+02,1.880698e+02,7.878911e+03
12504,125040,2.857627e+02,1.880698e+02,7.878911e+03
12505,125050,2.857627e+02,1.880698e+02,7.878911e+03
12506,125060,2.861875e+02,1.883315e+02,7.884636e+03
12507,125070,2.861875e+02,1.883315e+02,7.884636e+03
12508,125080,2.861875e+02,1.883315e+02,7.884636e+03
12509,125090,2.861875e+02,1.883315e+02,7.884636e+03
12510,125100,2.861875e+02,1.883315e+02,7.884636e+03
12511,125110,2.866071e+02,1.885868e+02,7.890285e+03
12512,125120,2.866071e+02,1.885868e+02,7.890285e+03
12513,125130,2.866071e+02,1.885868e+02,7.890285e+03
12514,125140,2.866071e+02,1.885868e+02,7.890285e+03
12515,125150,2.866071e+02,1.885868e+02,7.890285e+03
12516,125160,2.870213e+02,1.888355e+02,7.895857e+03
12517,125170,2.870213e+02,1.888355e+02,7.895857e+03
12518,125180,2.870213e+02,1.888355e+02,7.895857e+03
12519,125190,2.870213e+02,1.888355e+02,7.895857e+03
12520,125200,2.870213e+02,1.888355e+02,7.895857e+03
12521,125210,2.874299e+02,1.890775e+02,7.901347e+03
12522,125220,2.874299e+02,1.890775e+02,7.901347e+03
12523,125230,2.874299e+02,1.890775e+02,7.901347e+03
12524,125240,2.874299e+02,1.890775e+02,7.901347e+03
12525,125250,2.874299e+02,1.890775e+02,7.901347e+03
12526,125260,2.878320e+02,1.893123e+02,7.906758e+03
12527,125270,2.878320e+02,1.893123e+02,7.906758e+03
12528,125280,2.878320e+02,1.893123e+02,7.906758e+03
12529,125290,2.878320e+02,1.893123e+02,7.906758e+03
12530,125300,2.878320e+02,1.893123e+02,7.906758e+03
12531,125310,2.882274e+02,1.895399e+02,7.912088e+03
12532,125320,2.882274e+02,1.895399e+02,7.912088e+03
12533,125330,2.882274e+02,1.895399e+02,7.912088e+03
12534,125340,2.882274e+02,1.895399e+02,7.912088e+03
12535,125350,2.882274e+02,1.895399e+02,7.912088e+03
12536,125360,2.886175e+02,1.897610e+02,7.917335e+03
12537,125370,2.886175e+02,1.897610e+02,7.917335e+03
12538,125380,2.886175e+02,1.897610e+02,7.917335e+03
12539,125390,2.886175e+02,1.897610e+02,7.917335e+03
12540,125400,2.886175e+02,1.897610e+02,7.917335e+03
12541,125410,2.890022e+02,1.899757e+02,7.922500e+03
12542,125420,2.890022e+02,1.899757e+02,7.922500e+03
12543,125430,2.890022e+02,1.899757e+02,7.922500e+03
12544,125440,2.890022e+02,1.899757e+02,7.922500e+03
12545,125450,2.890022e+02,1.899757e+02,7.922500e+03
12546,125460,2.893818e+02,1.901842e+02,7.927584e+03
12547,125470,2.893818e+02,1.901842e+02,7.927584e+03
12548,125480,2.893818e+02,1.901842e+02,7.927584e+03
12549,125490,2.893818e+02,1.901842e+02,7.927584e+03
12550,125500,2.893818e+02,1.901842e+02,7.927584e+03
12551,125510,2.897560e+02,1.903862e+02,7.932585e+03
12552,125520,2.897560e+02,1.903862e+02,7.932585e+03
12553,125530,2.897560e+02,1.903862e+02,7.932585e+03
12554,125540,2.897560e+02,1.903862e+02,7.932585e+03
12555,125550,2.897560e+02,1.903862e+02,7.932585e+03
12556,125560,2.901240e+02,1.905815e+02,7.937501e+03
12557,125570,2.901240e+02,1.905815e+02,7.937501e+03
12558,125580,2.901240e+02,1.905815e+02,7.937501e+03
12559,125590,2.901240e+02,1.905815e+02,7.937501e+03
12560,125600,2.901240e+02,1.905815e+02,7.937501e+03
12561,125610,2.904862e+02,1.907702e+02,7.942331e+03
12562,125620,2.904862e+02,1.907702e+02,7.942331e+03
12563,125630,2.904862e+02,1.907702e+02,7.942331e+03
12564,125640,2.904862e+02,1.907702e+02,7.942331e+03
12565,125650,2.904862e+02,1.907702e+02,7.942331e+03
12566,125660,2.908433e+02,1.909528e+02,7.947075e+03
12567,125670,2.908433e+02,1.909528e+02,7.947075e+03
12568,125680,2.908433e+02,1.909528e+02,7.947075e+03
12569,125690,2.908433e+02,1.909528e+02,7.947075e+03
12570,125700,2.908433e+02,1.909528e+02,7.947075e+03
12571,125710,2.911943e+02,1.911286e+02,7.951731e+03
12572,125720,2.911943e+02,1.911286e+02,7.951731e+03
12573,125730,2.911943e+02,1.911286e+02,7.951731e+03
12574,125740,2.911943e+02,1.911286e+02,7.951731e+03
12575,125750,2.911943e+02,1.911286e+02,7.951731e+03
12576,125760,2.915381e+02,1.912974e+02,7.956299e+03
12577,125770,2.915381e+02,1.912974e+02,7.956299e+03
12578,125780,2.915381e+02,1.912974e+02,7.956299e+03
12579,125790,2.915381e+02,1.912974e+02,7.956299e+03
12580,125800,2.915381e+02,1.912974e+02,7.956299e+03
12581,125810,2.918755e+02,1.914594e+02,7.960778e+03
12582,125820,2.918755e+02,1.914594e+02,7.960778e+03
12583,125830,2.918755e+02,1.914594e+02,7.960778e+03
12584,125840,2.918755e+02,1.914594e+02,7.960778e+03
12585,125850,2.918755e+02,1.914594e+02,7.960778e+03
12586,125860,2.922071e+02,1.916149e+02,7.965166e+03
12587,125870,2.922071e+02,1.916149e+02,7.965166e+03
12588,125880,2.922071e+02,1.916149e+02,7.965166e+03
12589,125890,2.922071e+02,1.916149e+02,7.965166e+03
12590,125900,2.922071e+02,1.916149e+02,7.965166e+03
12591,125910,2.925327e+02,1.917640e+02,7.969463e+03
12592,125920,2.925327e+02,1.917640e+02,7.969463e+03
12593,125930,2.925327e+02,1.917640e+02,7.969463e+03
12594,125940,2.925327e+02,1.917640e+02,7.969463e+03
12595,125950,2.925327e+02,1.917640e+02,7.969463e+03
12596,125960,2.928522e+02,1.919065e+02,7.973670e+03
12597,125970,2.928522e+02,1.919065e+02,7.973670e+03
12598,125980,2.928522e+02,1.919065e+02,7.973670e+03
12599,125990,2.928522e+02,1.919065e+02,7.973670e+03
12600,126000,2.928522e+02,1.919065e+02,7.973670e+03
12601,126010,2.931657e+02,1.920427e+02,7.977787e+03
12602,126020,2.931657e+02,1.920427e+02,7.977787e+03
12603,126030,2.931657e+02,1.920427e+02,7.977787e+03
12604,126040,2.931657e+02,1.920427e+02,7.977787e+03
12605,126050,2.931657e+02,1.920427e+02,7.977787e+03
12606,126060,2.934734e+02,1.921725e+02,7.981811e+03
12607,126070,2.934734e+02,1.921725e+02,7.981811e+03
12608,126080,2.934734e+02,1.921725e+02,7.981811e+03
12609,126090,2.934734e+02,1.921725e+02,7.981811e+03
12610,126100,2.934734e+02,1.921725e+02,7.981811e+03
12611,126110,2.937752e+02,1.922959e+02,7.985743e+03
12612,126120,2.937752e+02,1.922959e+02,7.985743e+03
12613,126130,2.937752e+02,1.922959e+02,7.985743e+03
12614,126140,2.937752e+02,1.922959e+02,7.985743e+03
12615,126150,2.937752e+02,1.922959e+02,7.985743e+03
12616,126160,2.940715e+02,1.924132e+02,7.989581e+03
12617,126170,2.940715e+02,1.924132e+02,7.989581e+03
12618,126180,2.940715e+02,1.924132e+02,7.989581e+03
12619,126190,2.940715e+02,1.924132e+02,7.989581e+03
12620,126200,2.940715e+02,1.924132e+02,7.989581e+03
12621,126210,2.943610e+02,1.925238e+02,7.993326e+03
12622,126220,2.943610e+02,1.925238e+02,7.993326e+03
12623,126230,2.943610e+02,1.925238e+02,7.993326e+03
12624,126240,2.943610e+02,1.925238e+02,7.993326e+03
12625,126250,2.943610e+02,1.925238e+02,7.993326e+03
12626,126260,2.946430e+02,1.926275e+02,7.996975e+03
12627,126270,2.946430e+02,1.926275e+02,7.996975e+03
12628,126280,2.946430e+02,1.926275e+02,7.996975e+03
12629,126290,2.946430e+02,1.926275e+02,7.996975e+03
12630,126300,2.946430e+02,1.926275e+02,7.996975e+03
12631,126310,2.949189e+02,1.927249e+02,8.000529e+03
12632,126320,2.949189e+02,1.927249e+02,8.000529e+03
12633,126330,2.949189e+02,1.927249e+02,8.000529e+03
12634,126340,2.949189e+02,1.927249e+02,8.000529e+03
12635,126350,2.949189e+02,1.927249e+02,8.000529e+03
12636,126360,2.951889e+02,1.928161e+02,8.003987e+03
12637,126370,2.951889e+02,1.928161e+02,8.003987e+03
12638,126380,2.951889e+02,1.928161e+02,8.003987e+03
12639,126390,2.951889e+02,1.928161e+02,8.003987e+03
12640,126400,2.951889e+02,1.928161e+02,8.003987e+03
12641,126410,2.954523e+02,1.929008e+02,8.007349e+03
12642,126420,2.954523e+02,1.929008e+02,8.007349e+03
12643,126430,2.954523e+02,1.929008e+02,8.007349e+03
12644,126440,2.954523e+02,1.929008e+02,8.007349e+03
12645,126450,2.954523e+02,1.929008e+02,8.007349e+03
12646,126460,2.957093e+02,1.929792e+02,8.010615e+03
12647,126470,2.957093e+02,1.929792e+02,8.010615e+03
12648,126480,2.957093e+02,1.929792e+02,8.010615e+03
12649,126490,2.957093e+02,1.929792e+02,8.010615e+03
12650,126500,2.957093e+02,1.929792e+02,8.010615e+03
12651,126510,2.959601e+02,1.930513e+02,8.013784e+03
12652,126520,2.959601e+02,1.930513e+02,8.013784e+03
12653,126530,2.959601e+02,1.930513e+02,8.013784e+03
12654,126540,2.959601e+02,1.930513e+02,8.013784e+03
12655,126550,2.959601e+02,1.930513e+02,8.013784e+03
12656,126560,2.962049e+02,1.931173e+02,8.016856e+03
12657,126570,2.962049e+02,1.931173e+02,8.016856e+03
12658,126580,2.962049e+02,1.931173e+02,8.016856e+03
12659,126590,2.962049e+02,1.931173e+02,8.016856e+03
12660,126600,2.962049e+02,1.931173e+02,8.016856e+03
12661,126610,2.964436e+02,1.931770e+02,8.019830e+03
12662,126620,2.964436e+02,1.931770e+02,8.019830e+03
12663,126630,2.964436e+02,1.931770e+02,8.019830e+03
12664,126640,2.964436e+02,1.931770e+02,8.019830e+03
12665,126650,2.964436e+02,1.931770e+02,8.019830e+03
12666,126660,2.966760e+02,1.932306e+02,8.022707e+03
12667,126670,2.966760e+02,1.932306e+02,8.022707e+03
12668,126680,2.966760e+02,1.932306e+02,8.022707e+03
12669,126690,2.966760e+02,1.932306e+02,8.022707e+03
12670,126700,2.966760e+02,1.932306e+02,8.022707e+03
12671,126710,2.969016e+02,1.932779e+02,8.025485e+03
12672,126720,2.969016e+02,1.932779e+02,8.025485e+03
12673,126730,2.969016e+02,1.932779e+02,8.025485e+03
12674,126740,2.969016e+02,1.932779e+02,8.025485e+03
12675,126750,2.969016e+02,1.932779e+02,8.025485e+03
12676,126760,2.971207e+02,1.933189e+02,8.028165e+03
12677,126770,2.971207e+02,1.933189e+02,8.028165e+03
12678,126780,2.971207e+02,1.933189e+02,8.028165e+03
12679,126790,2.971207e+02,1.933189e+02,8.028165e+03
12680,126800,2.971207e+02,1.933189e+02,8.028165e+03
12681,126810,2.973335e+02,1.933539e+02,8.030745e+03
12682,126820,2.973335e+02,1.933539e+02,8.030745e+03
12683,126830,2.973335e+02,1.933539e+02,8.030745e+03
12684,126840,2.973335e+02,1.933539e+02,8.030745e+03
12685,126850,2.973335e+02,1.933539e+02,8.030745e+03
12686,126860,2.975401e+02,1.933827e+02,8.033225e+03
12687,126870,2.975401e+02,1.933827e+02,8.033225e+03
12688,126880,2.975401e+02,1.933827e+02,8.033225e+03
12689,126890,2.975401e+02,1.933827e+02,8.033225e+03
